#Info 
# version_count;unspecified ( perl 5.34.0 linux )
# app_type;exhaustive
# app_version;undefined
# base_name;Java
# csv_base_filename;Java
# guid;undefined
# version_highlight;5.4.61-RELEASE
# uuid;c2e0c87c-1c8b-4d52-8ae9-e2c9efe9b9a5
# start_date;20230202_1510
section=Java
Dat_FileName;Dat_Language;Dat_CRC;Dat_SHA256;Dat_AnalysisDate;Dat_AnalysisStatus;Dat_AbortCause;Dat_AnaModel;Dat_Lines;Nbr_Lines;Dat_ContextType;Id_008;Id_010;Id_011;Id_014;Id_029;Id_033;Id_037;Id_049;Id_064;Id_072;Id_078;Id_082;Id_083;Id_084;Id_095;Id_102;Id_104;Id_105;Id_108;Id_115;Id_116;Id_120;Id_137;Id_142;Id_144;Id_147;Id_155;Id_156;Id_161;Id_163;Id_164;Id_166;Id_168;Id_179;Id_188;Id_199;Id_211;Id_213;Id_214;Id_215;Id_219;Id_220;Id_228;Id_232;Id_236;Id_240;Id_244;Id_250;Id_251;Id_255;Id_259;Id_260;Id_264;Id_271;Id_275;Id_276;Id_291;Id_299;Id_304;Id_316;Id_320;Id_321;Id_335;Id_337;Id_339;Id_348;Id_349;Id_350;Id_359;Id_371;Id_437;Id_480;Id_562;Id_574;Id_651;Id_747;Id_749;Id_750;Id_751;Id_752;Id_753;Id_754;Id_755;Id_756;Id_757;Id_758;Id_759;Id_760;Id_761;Id_762;Id_763;Id_764;Id_765;Id_766;Id_386;
.mvn/wrapper/MavenWrapperDownloader.java;Java;1702489605;e44f9752e4e45e87105b5f6b2ea64351eac06681580540fefbbc15821411944d;20230202151022;0;None;unspecified;162;162;;0;12;2;0;542;0;7;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;6;6;0;0;0;0;1;0;19;0;0;4;0;0;0;0;0;1;0;0;0;0;1;140;0;0;22;0;0;6;1;34;0;0;0;0;0;0;0;0;111;0;0;0;1;0;6;17;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;0;17;
src/test/java/org/apache/ibatis/BaseDataTest.java;Java;3440860440;8b16b5d5a1d49568fb9c64e26765fe9191931b0b35e630a8aa8739277f8d1d13;20230202151022;0;None;unspecified;91;91;;0;10;0;0;405;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;6;0;0;0;0;0;0;12;0;1;0;0;0;0;0;0;0;0;6;0;0;1;87;0;0;10;0;0;0;0;15;0;0;0;0;0;0;0;0;64;0;0;0;1;0;6;12;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;1;0;0;8;
src/test/java/org/apache/ibatis/reflection/TypeParameterResolverTest.java;Java;1951883764;50764f52b8016c9dd99fe84016042880ad9607dfda31464c752a8142ece6c76f;20230202151022;0;None;unspecified;460;460;;0;20;0;0;2740;0;4;22;0;1;0;0;0;0;0;3;0;0;9;0;3;0;3;41;0;0;0;0;5;0;16;0;1;0;0;0;0;0;0;1;8;0;0;0;9;209;0;2;13;3;0;0;0;18;0;10;0;0;0;0;0;1;362;0;0;0;37;0;3;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6;3;0;0;0;0;41;
src/test/java/org/apache/ibatis/reflection/MetaObjectTest.java;Java;1592018902;6832aa7753500e3115b541f415dbb7439cf29de77992f8ef76403b903fc0d4cb;20230202151022;0;None;unspecified;295;295;;0;12;0;0;1312;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;24;0;0;0;0;0;0;4;0;1;0;0;0;0;0;4;0;0;0;0;0;1;172;1;0;12;0;1;0;0;17;0;0;0;0;0;0;0;1;208;1;0;0;0;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;
src/test/java/org/apache/ibatis/reflection/ExceptionUtilTest.java;Java;871912955;4af65e139642e47ef92562b538e59000c68e35f624f557b6dd7f1b0731891985;20230202151022;0;None;unspecified;37;37;;0;4;0;0;129;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;38;0;0;10;0;0;0;0;15;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
src/test/java/org/apache/ibatis/reflection/ReflectorTest.java;Java;2891157367;153d93194b01b0d4963770e109228b173a789d77610f186de8fcfb4ce311a0a9;20230202151022;0;None;unspecified;324;324;;0;9;0;0;1436;0;3;0;0;3;0;0;0;0;0;5;0;0;11;0;5;0;7;44;0;0;0;0;10;0;16;0;1;0;0;0;0;0;0;4;0;1;0;0;11;190;0;0;12;2;0;0;3;17;0;10;0;0;0;0;2;2;232;1;0;0;10;0;14;50;0;0;10;0;0;0;0;0;0;7;0;0;0;0;0;0;6;0;2;2;0;0;0;0;44;
src/test/java/org/apache/ibatis/reflection/MetaClassTest.java;Java;2954509565;e6608ed053aedad1955ad994ac17a00c93b62cc9190dc3d7e1d573202b961280;20230202151022;0;None;unspecified;144;144;;0;8;1;0;727;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;8;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;86;0;0;10;0;1;0;0;15;0;0;0;0;0;0;0;0;101;1;1;0;0;0;0;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
src/test/java/org/apache/ibatis/reflection/ArrayUtilTest.java;Java;3250168374;0683a340c86839bc5e78bcf246a453add00a9116aa77d22a78c8d6bf40177af6;20230202151023;0;None;unspecified;109;109;;0;3;0;0;772;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;64;0;0;10;0;1;0;0;15;0;0;0;0;0;0;0;1;78;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;
src/test/java/org/apache/ibatis/reflection/factory/TestClass.java;Java;418899870;92c5ae09dcdfd647d26837f4055bd28f1d872389aa0b99fb96c96d7a1cc633d8;20230202151023;0;None;unspecified;31;31;;0;0;0;0;42;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;21;0;0;12;0;0;0;0;20;0;1;0;0;0;0;0;0;9;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;
src/test/java/org/apache/ibatis/reflection/factory/DefaultObjectFactoryTest.java;Java;2424690032;b4447e99fe8583ee590c8b2b1c2a2d922d5b81f41f1ad682ef198289a6cd62c3;20230202151023;0;None;unspecified;97;97;;0;14;1;0;412;0;2;7;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;6;0;1;0;0;0;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0;1;89;0;0;12;0;1;0;0;20;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;
src/test/java/org/apache/ibatis/reflection/typeparam/Level2Mapper.java;Java;2141897506;ea6f73fb198d52d7227c2851acc2ddc8c3826b41432849f236cf6678bffbdbe9;20230202151023;0;None;unspecified;22;22;;0;2;0;0;44;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;26;0;0;10;1;0;0;0;15;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
src/test/java/org/apache/ibatis/reflection/typeparam/Calculator.java;Java;3436630179;3ed16a38124467a9391daee7e5b27534bc9447d03eec75d043198c9f4dafaf3e;20230202151023;0;None;unspecified;35;35;;0;0;0;0;60;0;1;0;0;0;0;0;0;0;0;3;0;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;31;0;0;10;0;0;0;0;15;0;0;0;0;0;0;0;0;14;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;2;
src/test/java/org/apache/ibatis/reflection/typeparam/Level1Mapper.java;Java;3879999314;8977fd9b0f7c65b99375697aa895b91a87174c3ce4662dc01bf10e966f21015c;20230202151023;0;None;unspecified;19;19;;0;0;0;0;30;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;21;0;0;10;1;0;0;0;15;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
src/test/java/org/apache/ibatis/reflection/typeparam/Level0Mapper.java;Java;115580712;3e8c3378480867b2a5a35f2e4a07fd80ac6644c02063d3c8e582b8c3d5f93634;20230202151023;0;None;unspecified;62;62;;0;2;0;0;172;0;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;0;0;0;0;62;0;0;10;2;0;0;0;15;0;0;0;0;0;0;2;0;25;0;0;0;0;0;7;22;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
