#Info 
# version_count;unspecified ( perl 5.34.0 linux )
# app_version;undefined
# app_type;exhaustive
# version_highlight;5.4.61-RELEASE
# uuid;1bafdf50-c234-4f50-8caf-3ced6219d47d
# csv_base_filename;Java
# base_name;Java
# start_date;20230131_1348
# guid;undefined
section=Java
Dat_FileName;Dat_Language;Dat_CRC;Dat_SHA256;Dat_AnalysisDate;Dat_AnalysisStatus;Dat_AbortCause;Dat_AnaModel;Dat_Lines;Nbr_Lines;Dat_ContextType;Id_008;Id_010;Id_011;Id_014;Id_029;Id_033;Id_037;Id_049;Id_064;Id_072;Id_078;Id_082;Id_083;Id_084;Id_095;Id_102;Id_104;Id_105;Id_108;Id_115;Id_116;Id_120;Id_137;Id_142;Id_144;Id_147;Id_155;Id_156;Id_161;Id_163;Id_164;Id_166;Id_168;Id_179;Id_188;Id_199;Id_211;Id_213;Id_214;Id_215;Id_219;Id_220;Id_228;Id_232;Id_236;Id_240;Id_244;Id_250;Id_251;Id_255;Id_259;Id_260;Id_264;Id_271;Id_275;Id_276;Id_291;Id_299;Id_304;Id_316;Id_320;Id_321;Id_335;Id_337;Id_339;Id_348;Id_349;Id_350;Id_359;Id_371;Id_437;Id_480;Id_562;Id_574;Id_651;Id_747;Id_749;Id_750;Id_751;Id_752;Id_753;Id_754;Id_755;Id_756;Id_757;Id_758;Id_759;Id_760;Id_761;Id_762;Id_763;Id_764;Id_765;Id_766;Id_386;
sorald/target/test-classes/processor_test_files/S3032_GetClassLoader/NOCOMPILE_GetClassLoader.java;Java;3996769938;eb5c1aceb02c8e4fe4167fb3661e8f38bc5ecf0d5d8bda2d169b97693cc196dc;20230131134804;0;None;unspecified;28;28;;0;1;0;0;86;0;5;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;3;34;0;0;5;0;0;0;0;5;0;1;0;0;0;0;0;0;20;0;0;0;3;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;4;
sorald/target/test-classes/processor_test_files/S2095_UnclosedResources/ReferenceInCatcherAndFinalizerToFieldWithSameNameAsResource.java;Java;4133132713;00b1eba290358e7fd985501b62d01a0a495e09b9ff73f60a69ee3c05f01d5393;20230131134804;0;None;unspecified;32;32;;0;4;1;0;111;0;5;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;1;42;0;0;8;0;0;1;0;10;0;0;0;0;0;0;0;0;23;0;0;0;0;0;1;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;
sorald/target/test-classes/processor_test_files/S2095_UnclosedResources/ReferenceInCatcher.java;Java;3375584850;c7d671a4762e7f71f029a3b182f2f6936289546873fa5de70b449a01677ed793;20230131134804;0;None;unspecified;27;27;;0;4;1;0;88;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;39;0;0;3;0;0;1;0;5;0;0;0;0;0;0;0;0;20;0;0;0;0;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;
sorald/target/test-classes/processor_test_files/S2095_UnclosedResources/UnclosedResourceWithinTryWithResources.java;Java;3960930204;638b9cace55c6da665eb54d037919cf30296c085d451f093be7f92724b4ff4fd;20230131134804;0;None;unspecified;22;22;;0;4;1;0;76;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;
sorald/target/test-classes/processor_test_files/S2095_UnclosedResources/OneClosedOneUnclosed.java;Java;740108257;8b8ff15beaba0dc72afcd0cef1d8f51cef490498c843ff546e66b8f2784a1412;20230131134804;0;None;unspecified;31;31;;0;5;2;0;122;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;43;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;28;0;0;0;0;0;2;3;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;
sorald/target/test-classes/processor_test_files/S2095_UnclosedResources/BadCloseInFinally.java;Java;406762787;31dec6d0c53c282bc238f1987e402633ac5cb048c8eeb4bf328bd0bfc8f87000;20230131134804;0;None;unspecified;40;40;;0;4;2;0;126;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;42;0;0;5;0;0;2;0;7;0;0;0;0;0;0;0;0;30;0;0;0;0;0;2;4;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;
sorald/target/test-classes/processor_test_files/S2095_UnclosedResources/NOCOMPILE_ZipFolder.java;Java;1441294422;34ed884d194de5a2a1bf6525071fe9716fdb736723e2b75b29e91fd957bf3b05;20230131134804;0;None;unspecified;190;190;;0;17;4;0;672;0;11;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;3;18;0;3;0;0;0;0;5;0;2;0;0;0;0;4;1;4;1;2;0;0;1;132;2;0;13;0;1;4;0;13;0;0;0;0;0;0;0;0;144;0;0;0;1;0;5;29;4;4;2;0;4;0;0;1;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;35;
sorald/target/test-classes/processor_test_files/S2095_UnclosedResources/MultipleCloseablesInSingleTry.java;Java;2723063138;f32b8acc1a1c04490e5c153e3554f6657b0004ea302a876412c46270e035afdb;20230131134804;0;None;unspecified;24;24;;0;4;1;0;77;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;0;4;0;0;0;0;6;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;
sorald/target/test-classes/processor_test_files/S1656_SelfAssignment/SelfAssignement.java;Java;4097073400;8ede371d90de8f2b4dc5c2340eccc1e498b148748af0c067c3da67bfdadb465c;20230131134804;0;None;unspecified;49;49;;0;0;0;0;166;0;10;0;0;0;0;0;0;0;0;0;0;0;2;0;7;0;0;7;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;1;8;0;0;2;33;0;1;10;0;1;0;0;10;0;0;9;0;0;0;0;0;41;0;0;0;2;0;4;8;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8;0;0;0;0;0;0;0;7;
sorald/target/test-classes/processor_test_files/S2755_XxeProcessing/InsecureXMLInputFactoryUsage.java;Java;1001121155;840655e847251f9b3d86920fb0c657af0cbe91946700244698febb8358cfec50;20230131134804;0;None;unspecified;17;17;;0;5;0;0;101;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;1;0;0;0;1;33;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;15;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;
